,x,y,labels
368,-23.4383602142334,5.910192012786865,17
369,12.43702220916748,-12.718549728393555,16
370,-12.98464298248291,-29.795215606689453,15
371,-3.667726755142212,8.387118339538574,16
372,13.69465446472168,-13.895748138427734,16
373,17.244007110595703,0.6607956886291504,4
374,-11.694659233093262,-27.270692825317383,15
375,23.148881912231445,6.418309688568115,16
376,2.617288827896118,2.402773380279541,16
377,16.781463623046875,-0.33675485849380493,4
378,10.640958786010742,-12.269638061523438,16
379,-23.613924026489258,5.67407751083374,17
380,-5.171481609344482,-9.862005233764648,3
381,10.80819034576416,-11.769320487976074,16
382,-23.436487197875977,5.8950371742248535,17
383,15.631002426147461,33.55789566040039,20
384,12.87795352935791,-13.548688888549805,16
385,2.4884655475616455,1.8730323314666748,16
386,2.116210699081421,2.768018960952759,16
387,16.633325576782227,-0.08775512129068375,4
388,18.560251235961914,16.18010711669922,16
389,-9.395709037780762,13.811598777770996,16
390,0.8491892218589783,4.376034259796143,16
391,3.23364520072937,3.0950257778167725,16
392,1.4672269821166992,4.45983362197876,16
393,21.32831382751465,-9.24564266204834,6
394,4.589674472808838,2.133695363998413,0
395,11.993806838989258,-12.240739822387695,16
396,-5.957808494567871,-14.57496452331543,3
397,13.882970809936523,-13.904595375061035,16
398,7.463266849517822,-1.05311119556427,16
399,3.1827921867370605,3.3097658157348633,16
400,22.461196899414062,5.576450824737549,16
401,-1.2179162502288818,6.839618682861328,16
402,12.281503677368164,-12.656109809875488,16
403,7.400848865509033,-1.8341642618179321,16
404,0.4364181458950043,2.5908706188201904,16
405,13.91773509979248,31.894989013671875,9
406,4.341660499572754,3.2423908710479736,0
407,-17.748050689697266,-29.60943603515625,14
408,-8.74736213684082,14.314126014709473,16
409,2.565692663192749,3.2469143867492676,16
410,1.4144772291183472,4.172077655792236,16
411,11.928794860839844,-11.750917434692383,16
412,2.814304828643799,3.0679996013641357,0
413,2.228882312774658,2.701847553253174,16
414,18.612768173217773,16.05047035217285,16
415,-20.811620712280273,-11.519055366516113,11
416,3.221642255783081,2.3800084590911865,16
417,24.522613525390625,6.855411529541016,16
418,15.72509479522705,33.6342887878418,9
419,-13.716699600219727,-31.434301376342773,15
420,3.9022231101989746,3.394721746444702,16
421,-20.440305709838867,17.277822494506836,12
422,-9.101737976074219,13.993867874145508,16
423,-9.069869041442871,13.377578735351562,16
424,-5.242108345031738,-10.102705955505371,10
425,3.3803982734680176,2.302490472793579,16
426,2.9149909019470215,2.844416856765747,16
427,3.1944642066955566,3.4022624492645264,16
428,7.995713710784912,-28.20969009399414,16
429,2.3606832027435303,5.047727584838867,16
430,16.753986358642578,-0.2194128930568695,4
431,19.02076530456543,16.02725601196289,16
432,13.793705940246582,31.824722290039062,13
433,13.280841827392578,-13.16407585144043,16
434,-9.3580322265625,-21.802473068237305,3
435,-8.387247085571289,-15.870028495788574,3
436,15.456854820251465,33.385738372802734,13
437,14.131891250610352,-14.427105903625488,16
438,3.321049928665161,3.474976062774658,16
439,3.135122299194336,2.4836480617523193,16
440,3.1345560550689697,2.846705436706543,16
441,3.7056100368499756,3.3253839015960693,16
442,-10.00104808807373,13.234426498413086,16
443,23.463804244995117,6.344536304473877,16
444,3.2905802726745605,3.4868690967559814,16
445,12.986878395080566,-12.940118789672852,16
446,-5.090028285980225,-10.278820037841797,3
447,15.802084922790527,33.69871520996094,9
448,-5.2214837074279785,-9.117168426513672,3
449,3.2535951137542725,3.1791799068450928,16
450,1.1046379804611206,9.536450386047363,2
451,2.729323148727417,4.950103282928467,16
452,1.1472052335739136,6.296895980834961,16
453,3.149413585662842,2.775381326675415,16
454,-9.845466613769531,13.644294738769531,16
455,1.1313420534133911,7.011886119842529,16
456,16.288164138793945,-0.09550125151872635,4
457,-5.637979507446289,-14.140437126159668,3
458,15.701967239379883,33.610557556152344,9
459,-9.283480644226074,13.858552932739258,16
460,-21.043928146362305,-11.804104804992676,11
461,16.55617332458496,-0.19761474430561066,4
462,2.1579325199127197,2.871647834777832,16
463,13.74996566772461,-13.768056869506836,16
464,2.5653553009033203,2.1306657791137695,16
465,2.4641664028167725,2.8714845180511475,16
466,24.1617431640625,7.354807376861572,16
467,17.609458923339844,16.737089157104492,16
468,12.02194595336914,-12.287836074829102,16
469,3.4137113094329834,3.497222423553467,16
470,3.2723629474639893,3.1673340797424316,16
471,4.78203821182251,3.3688464164733887,16
472,1.3642112016677856,8.879056930541992,2
473,17.778535842895508,16.43539047241211,16
474,22.982980728149414,8.05438232421875,16
475,3.5672760009765625,2.2721915245056152,16
476,1.2797919511795044,9.942767143249512,2
477,25.021968841552734,6.82273006439209,16
478,3.5813066959381104,3.7144103050231934,16
479,3.018281936645508,3.4221444129943848,16
480,3.4832937717437744,3.004589796066284,16
481,1.5892488956451416,5.661559104919434,16
482,22.28457260131836,5.8402419090271,16
483,-9.792584419250488,14.134833335876465,16
484,3.2908246517181396,2.58842134475708,16
485,2.0465993881225586,4.8221049308776855,16
486,13.5652437210083,31.48697853088379,13
487,2.3225181102752686,2.849242925643921,16
488,22.681312561035156,5.960159778594971,16
489,1.2258877754211426,9.789143562316895,2
490,7.819984436035156,-0.7701208591461182,0
491,5.562888145446777,0.8968405723571777,16
492,7.521369934082031,-1.0223551988601685,2
493,3.2656922340393066,3.838212251663208,16
494,1.7811956405639648,14.18169116973877,16
495,11.880531311035156,-11.67870807647705,16
496,1.413498044013977,9.551486015319824,2
497,13.442008018493652,-13.61137580871582,16
498,1.4693455696105957,12.533967018127441,16
499,3.7779033184051514,3.2138302326202393,16
500,0.8937103152275085,9.913431167602539,2
501,4.751012802124023,5.182891845703125,16
502,13.328083038330078,-13.580940246582031,16
503,16.026552200317383,0.15983538329601288,4
504,17.20726203918457,1.0009568929672241,4
505,-20.753170013427734,18.751266479492188,13
506,3.543410539627075,2.5245821475982666,2
507,-15.070880889892578,-31.593290328979492,15
508,-10.72346019744873,-23.66651725769043,3
509,-12.891680717468262,-30.267175674438477,15
510,19.490320205688477,15.057901382446289,16
511,15.575212478637695,33.49351119995117,20
512,16.79293441772461,0.03717956691980362,4
513,3.175363063812256,3.017118453979492,16
514,5.1370978355407715,6.078573703765869,16
515,2.345646619796753,4.399726867675781,16
516,3.1212997436523438,2.8198282718658447,16
517,13.336874008178711,-13.187702178955078,16
518,12.564842224121094,-12.621488571166992,16
519,-11.443815231323242,-25.403860092163086,15
520,7.794065475463867,-1.185996413230896,16
521,3.8004002571105957,3.593935966491699,16
522,1.1913901567459106,9.820150375366211,2
523,17.116718292236328,1.0850383043289185,4
524,-9.33510684967041,-16.080808639526367,3
525,22.759620666503906,6.090842247009277,16
526,1.1830971240997314,10.061578750610352,2
527,3.467020273208618,3.1178946495056152,16
528,7.460224151611328,0.3459908664226532,2
529,4.57111930847168,3.4925057888031006,16
530,23.045364379882812,8.009291648864746,16
531,-9.967187881469727,13.564387321472168,16
532,23.149526596069336,8.003706932067871,16
533,-10.15098762512207,14.871125221252441,16
534,-9.523884773254395,12.973550796508789,16
535,1.5527430772781372,7.06566858291626,16
536,-13.393446922302246,-13.349881172180176,6
537,16.46025276184082,0.07580398768186569,4
538,4.6405463218688965,3.078693151473999,0
539,21.926183700561523,5.928645133972168,16
540,3.491905689239502,3.130689859390259,16
541,13.470709800720215,-13.305784225463867,16
542,24.881305694580078,6.887015342712402,16
543,3.458512783050537,3.5240354537963867,16
544,-23.293813705444336,6.041717529296875,17
545,15.735106468200684,33.63428497314453,20
546,3.467839479446411,2.9816603660583496,16
547,-7.431262016296387,17.4095401763916,16
548,1.7692831754684448,14.359479904174805,16
549,7.8899149894714355,-0.4227767884731293,16
550,-9.930444717407227,21.335636138916016,16
551,2.783936023712158,2.162825345993042,16
552,22.674665451049805,6.021180629730225,16
553,1.55799400806427,14.668330192565918,16
554,15.74660873413086,33.652015686035156,20
555,4.029876232147217,3.1917057037353516,16
556,3.6819989681243896,3.0235254764556885,16
557,4.858731269836426,2.9957568645477295,0
558,2.9075605869293213,3.205080509185791,16
559,3.571690797805786,2.349154472351074,16
560,-8.918359756469727,16.95490074157715,16
561,5.1660380363464355,3.794414520263672,16
562,7.890041828155518,-28.31578826904297,16
563,-20.915475845336914,-12.019674301147461,11
564,23.22626495361328,-17.064998626708984,10
565,23.775634765625,-18.266599655151367,12
566,-10.12760066986084,13.640715599060059,16
567,3.8063395023345947,2.818258285522461,16
568,35.45226287841797,-6.504617691040039,7
569,4.756508827209473,3.4231503009796143,16
570,3.691007614135742,2.9526453018188477,16
571,13.667019844055176,-13.564078330993652,16
572,24.45448875427246,6.038057804107666,16
573,-13.95251178741455,-30.18998908996582,15
574,4.339865207672119,3.1807870864868164,16
575,2.799394369125366,5.578918933868408,16
576,-9.44019889831543,14.787327766418457,16
577,22.829755783081055,6.823444843292236,16
578,15.38607406616211,33.330806732177734,9
579,-5.32864236831665,-13.68050479888916,3
580,15.434216499328613,33.36599349975586,9
581,4.939327716827393,5.0251264572143555,16
582,22.705739974975586,-15.64466381072998,10
583,-9.472071647644043,22.001953125,16
584,4.402647018432617,3.176851272583008,16
585,-9.068734169006348,14.331164360046387,16
586,-14.825177192687988,-30.33899688720703,15
587,-9.556072235107422,13.07361888885498,16
588,-6.642562389373779,-15.032740592956543,3
589,14.918909072875977,32.89152526855469,9
590,4.226799488067627,3.5226998329162598,16
591,4.947727680206299,2.8589868545532227,0
592,4.116218090057373,3.9424076080322266,16
593,7.380650997161865,-1.7184233665466309,4
594,-21.013050079345703,18.966154098510742,13
595,3.752009630203247,4.073256015777588,2
596,4.799856185913086,4.615406036376953,16
597,-10.429450988769531,13.791765213012695,16
598,0.37069863080978394,7.354739665985107,16
599,1.341904878616333,7.9004807472229,16
600,7.948695182800293,-28.29247283935547,16
601,13.354950904846191,-13.147116661071777,16
602,15.073372840881348,33.04512405395508,9
603,-13.478253364562988,-28.959978103637695,15
604,4.896076202392578,3.335529327392578,16
605,3.658374071121216,2.5636844635009766,16
606,17.003219604492188,0.3303382694721222,4
607,18.91182518005371,15.667095184326172,16
608,3.396090507507324,3.1204187870025635,16
609,-20.861644744873047,-12.04727840423584,11
610,4.750514030456543,3.2424261569976807,16
611,2.5391056537628174,7.310473442077637,16
612,-10.430150032043457,13.740716934204102,16
613,-23.30277442932129,5.955229759216309,17
614,7.9158148765563965,-0.5874441266059875,16
615,5.388011932373047,5.823328495025635,16
616,18.691299438476562,15.804637908935547,16
617,24.13740348815918,7.25793981552124,16
618,-12.759611129760742,-27.426429748535156,15
619,-9.954439163208008,13.932426452636719,16
620,-20.8946590423584,18.829164505004883,13
621,4.317234516143799,3.8336737155914307,16
622,-13.181228637695312,-28.505807876586914,15
623,4.138795852661133,-24.380216598510742,16
624,15.713547706604004,33.61434555053711,9
625,13.142234802246094,-13.100824356079102,16
626,-9.190403938293457,15.031601905822754,16
627,-9.828734397888184,14.05816650390625,16
628,1.3391495943069458,10.011911392211914,2
629,2.5079832077026367,14.038008689880371,16
630,3.837010622024536,3.1108148097991943,16
631,-8.609137535095215,-16.044694900512695,3
632,4.730794906616211,3.5427820682525635,16
633,2.797971487045288,13.54472827911377,16
634,4.080760478973389,2.8134734630584717,16
635,2.9376437664031982,6.038092613220215,16
636,-5.713021278381348,-14.31246280670166,3
637,-7.887086391448975,-15.796426773071289,3
638,4.774668216705322,3.359945774078369,16
639,-10.388855934143066,13.547215461730957,16
640,-5.483679294586182,-8.942028999328613,3
641,22.626306533813477,-17.328826904296875,5
642,3.3342244625091553,3.4118611812591553,16
643,4.868120193481445,4.668794631958008,16
644,4.462058067321777,3.3648953437805176,0
645,23.03706932067871,-17.11075210571289,5
646,4.355668067932129,3.9197840690612793,16
647,-20.78424072265625,-12.095808982849121,11
648,-13.805989265441895,-30.126253128051758,15
649,14.020812034606934,-14.16179084777832,16
650,7.981612682342529,-0.563579797744751,16
651,2.0137674808502197,10.012589454650879,2
652,8.490212440490723,0.6039012670516968,16
653,5.8193888664245605,4.093046188354492,16
654,16.791311264038086,0.24955326318740845,4
655,4.8709235191345215,2.993518114089966,0
656,-20.433107376098633,18.282241821289062,13
657,1.809199333190918,9.860818862915039,2
658,8.637552261352539,0.3066100776195526,16
659,18.389253616333008,15.636398315429688,16
