,fold,n_neighbors,algorithm,value,dataset
301,1,100,umap,0.9948293691830403,Shuttle
302,2,100,umap,0.9929334712168217,Shuttle
303,3,100,umap,0.9922413793103448,Shuttle
304,4,100,umap,0.9908620689655172,Shuttle
305,5,100,umap,0.9920689655172413,Shuttle
306,6,100,umap,0.9944818072081393,Shuttle
307,7,100,umap,0.9939634356674716,Shuttle
308,8,100,umap,0.9934460158675406,Shuttle
309,9,100,umap,0.9925836495343222,Shuttle
310,0,200,umap,0.9879372738238842,Shuttle
311,1,200,umap,0.9901758014477766,Shuttle
312,2,200,umap,0.9905205101689073,Shuttle
313,3,200,umap,0.99,Shuttle
314,4,200,umap,0.9891379310344828,Shuttle
315,5,200,umap,0.988103448275862,Shuttle
316,6,200,umap,0.9908604931884808,Shuttle
317,7,200,umap,0.9901690238013108,Shuttle
318,8,200,umap,0.9915488099344602,Shuttle
319,9,200,umap,0.9899965505346672,Shuttle
320,0,400,umap,0.9865586765466138,Shuttle
321,1,400,umap,0.9889693209238194,Shuttle
322,2,400,umap,0.9886246122026887,Shuttle
323,3,400,umap,0.9887931034482759,Shuttle
324,4,400,umap,0.9872413793103448,Shuttle
325,5,400,umap,0.9863793103448276,Shuttle
326,6,400,umap,0.98930850146577,Shuttle
327,7,400,umap,0.9891341842014488,Shuttle
328,8,400,umap,0.9891341842014488,Shuttle
329,9,400,umap,0.987409451535012,Shuttle
330,0,800,umap,0.9865586765466138,Shuttle
331,1,800,umap,0.9891416752843847,Shuttle
332,2,800,umap,0.9886246122026887,Shuttle
333,3,800,umap,0.9886206896551725,Shuttle
334,4,800,umap,0.9877586206896551,Shuttle
335,5,800,umap,0.9870689655172413,Shuttle
336,6,800,umap,0.988791170891533,Shuttle
337,7,800,umap,0.9893066574680924,Shuttle
338,8,800,umap,0.9901690238013108,Shuttle
339,9,800,umap,0.9886167644015178,Shuttle
340,0,1600,umap,0.9808719627778735,Shuttle
341,1,1600,umap,0.9798345398138573,Shuttle
342,2,1600,umap,0.9827645639434678,Shuttle
343,3,1600,umap,0.9798275862068966,Shuttle
344,4,1600,umap,0.9813793103448276,Shuttle
345,5,1600,umap,0.9806896551724138,Shuttle
346,6,1600,umap,0.980513881703742,Shuttle
347,7,1600,umap,0.980682994135909,Shuttle
348,8,1600,umap,0.9836150396688513,Shuttle
349,9,1600,umap,0.9808554674025526,Shuttle
350,0,3200,umap,0.9570911597449595,Shuttle
351,1,3200,umap,0.9557049293347122,Shuttle
352,2,3200,umap,0.9603584970699759,Shuttle
353,3,3200,umap,0.9562068965517241,Shuttle
354,4,3200,umap,0.9527586206896552,Shuttle
355,5,3200,umap,0.9596551724137931,Shuttle
356,6,3200,umap,0.955164683566132,Shuttle
357,7,3200,umap,0.9551569506726457,Shuttle
358,8,3200,umap,0.9589513625388065,Shuttle
359,9,3200,umap,0.9613659882718179,Shuttle
